Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-08 13:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,497.21,615.03,4.04,1.06,eia.gov,false,
2023-01-08 14:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,498.73,616.63,4.09,2.02,eia.gov,false,
2023-01-08 15:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,497.96,615.66,4.31,2.4,eia.gov,false,
2023-01-08 16:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,495.96,613.5,4.39,2.43,eia.gov,false,
2023-01-08 17:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,494.61,612.03,4.47,2.51,eia.gov,false,
2023-01-08 18:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,493.63,610.99,4.49,2.43,eia.gov,false,
2023-01-08 19:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,490.59,607.7,4.62,2.49,eia.gov,false,
2023-01-08 20:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,493.4,611.01,4.14,2.04,eia.gov,false,
2023-01-08 21:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,496.56,614.8,3.47,1.13,eia.gov,false,
2023-01-08 22:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,503.68,623.0,2.55,0.17,eia.gov,false,
2023-01-08 23:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,504.01,623.61,2.24,0.07,eia.gov,false,
2023-01-09 00:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,509.36,629.82,1.54,0.04,eia.gov,false,
2023-01-09 01:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,510.42,630.8,1.71,0.02,eia.gov,false,
2023-01-09 02:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,512.85,633.22,1.85,0.01,eia.gov,false,
2023-01-09 03:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,513.22,633.73,1.64,0.02,eia.gov,false,
2023-01-09 04:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,506.98,626.72,2.19,0.01,eia.gov,false,
2023-01-09 05:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,506.52,626.2,2.25,0.0,eia.gov,false,
2023-01-09 06:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,501.32,620.32,2.73,0.0,eia.gov,false,
2023-01-09 07:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,502.32,621.48,2.59,0.0,eia.gov,false,
2023-01-09 08:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,499.87,618.51,3.04,0.0,eia.gov,false,
2023-01-09 09:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,500.49,619.25,2.93,0.0,eia.gov,false,
2023-01-09 10:00:00,USA,Gainesville Regional Utilities,US-FLA-GVL,499.27,617.88,3.08,0.0,eia.gov,false,
